semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2024-03-18,SKU027,1600,762,0,14.7,0,13,2286
2024-03-25,SKU027,3878,602,2893,45.1,0,41,1806
2024-04-01,SKU027,2974,863,0,24.1,0,25,2589
2024-04-08,SKU027,2455,494,0,34.8,0,2,1482
2024-04-15,SKU027,5603,824,3974,47.6,0,30,2472
2024-04-22,SKU027,4659,914,0,35.7,0,28,2742
2024-04-29,SKU027,3801,830,0,32.1,0,21,2490
2024-05-06,SKU027,3237,543,0,41.7,0,16,1629
2024-05-13,SKU027,2482,739,0,23.5,0,8,2217
2024-05-20,SKU027,7876,1014,6416,54.4,0,74,3042
2024-05-27,SKU027,7010,792,0,62.0,0,34,2376
2024-06-03,SKU027,6001,975,0,43.1,0,54,2925
2024-06-10,SKU027,5267,680,0,54.2,0,3,2040
2024-06-17,SKU027,4535,729,0,43.5,0,39,2187
2024-06-24,SKU027,3938,558,0,49.4,0,47,1674
2024-07-01,SKU027,3272,619,0,37.0,0,14,1857
2024-07-08,SKU027,2650,608,0,30.5,0,17,1824
2024-07-15,SKU027,1783,850,0,14.7,0,3,2550
2024-07-22,SKU027,5272,758,4250,48.7,0,58,2274
2024-07-29,SKU027,4357,857,0,35.6,0,2,2571
2024-08-05,SKU027,3509,846,0,29.0,0,11,2538
2024-08-12,SKU027,2769,729,0,26.6,0,21,2187
2024-08-19,SKU027,2043,705,0,20.3,0,25,2115
2024-08-26,SKU027,1357,661,0,14.4,0,17,1983
2024-09-02,SKU027,3607,503,2770,50.2,0,8,1509
2024-09-09,SKU027,2738,861,0,22.3,0,2,2583
2024-09-16,SKU027,2115,621,0,23.8,0,17,1863
2024-09-23,SKU027,1559,539,0,20.2,0,22,1617
2024-09-30,SKU027,1057,480,0,15.4,0,6,1440
2024-10-07,SKU027,2580,475,2004,38.0,0,29,1425
2024-10-14,SKU027,1999,552,0,25.3,0,23,1656
2024-10-21,SKU027,1541,435,0,24.8,0,8,1305
2024-10-28,SKU027,3969,681,3117,40.8,0,41,2043
2024-11-04,SKU027,2766,1162,0,16.7,0,21,3486
2024-11-11,SKU027,6905,1043,5203,46.3,0,97,3129
2024-11-18,SKU027,6108,700,0,61.1,0,30,2100
2024-11-25,SKU027,5295,783,0,47.3,0,6,2349
2024-12-02,SKU027,4589,700,0,45.9,0,37,2100
2024-12-09,SKU027,3623,929,0,27.3,0,12,2787
2024-12-16,SKU027,2702,909,0,20.8,0,8,2727
2024-12-23,SKU027,1944,750,0,18.1,0,26,2250
2024-12-30,SKU027,1650,268,0,43.1,0,19,804
2023-01-02,SKU028,2560,454,2357,39.5,0,17,1362
2023-01-09,SKU028,1992,551,0,25.3,0,14,1653
2023-01-16,SKU028,1596,382,0,29.2,0,11,1146
2023-01-23,SKU028,1352,233,0,40.6,0,10,699
2023-01-30,SKU028,1077,265,0,28.4,0,7,795
2023-02-06,SKU028,785,285,0,19.3,0,2,855
2023-02-13,SKU028,589,194,0,21.3,0,7,582
2023-02-20,SKU028,2841,403,2662,49.3,0,22,1209
2023-02-27,SKU028,2385,434,0,38.5,0,26,1302
2023-03-06,SKU028,2148,211,0,71.3,0,6,633
2023-03-13,SKU028,1774,368,0,33.7,0,13,1104
2023-03-20,SKU028,1180,581,0,14.2,0,9,1743
2023-03-27,SKU028,2623,441,1893,41.6,0,34,1323
2023-04-03,SKU028,2258,331,0,47.8,0,0,993
2023-04-10,SKU028,1786,472,0,26.5,0,19,1416
2023-04-17,SKU028,1340,427,0,22.0,0,14,1281
2023-04-24,SKU028,916,410,0,15.6,0,10,1230
2023-05-01,SKU028,3180,401,2675,55.5,0,9,1203
2023-05-08,SKU028,2632,539,0,34.2,0,17,1617
2023-05-15,SKU028,2282,333,0,48.0,0,21,999
2023-05-22,SKU028,1628,633,0,18.0,0,15,1899
2023-05-29,SKU028,1193,420,0,19.9,0,10,1260
2023-06-05,SKU028,4574,539,3930,59.4,0,23,1617
2023-06-12,SKU028,3806,745,0,35.8,0,2,2235
2023-06-19,SKU028,3036,768,0,27.7,0,31,2304
2023-06-26,SKU028,2630,375,0,49.1,0,1,1125
2023-07-03,SKU028,2037,592,0,24.1,0,11,1776
2023-07-10,SKU028,1682,344,0,34.2,0,20,1032
2023-07-17,SKU028,1210,452,0,18.7,0,5,1356
2023-07-24,SKU028,4377,501,3673,61.2,0,15,1503
2023-07-31,SKU028,3973,389,0,71.5,0,36,1167
2023-08-07,SKU028,3601,336,0,75.0,0,2,1008
2023-08-14,SKU028,2766,833,0,23.2,0,4,2499
2023-08-21,SKU028,1893,869,0,15.2,0,14,2607
2023-08-28,SKU028,1520,359,0,29.6,0,11,1077
2023-09-04,SKU028,1036,473,0,15.3,0,10,1419
2023-09-11,SKU028,3615,488,3077,51.9,0,4,1464
2023-09-18,SKU028,3242,369,0,61.5,0,46,1107
2023-09-25,SKU028,2722,474,0,40.2,0,20,1422
2023-10-02,SKU028,2500,202,0,86.6,0,9,606
2023-10-09,SKU028,1993,498,0,28.0,0,15,1494
2023-10-16,SKU028,1359,619,0,15.4,0,15,1857
2023-10-23,SKU028,1229,115,0,74.8,0,10,345
2023-10-30,SKU028,2772,511,2064,38.0,0,25,1533
2023-11-06,SKU028,2379,368,0,45.3,0,27,1104
2023-11-13,SKU028,1867,485,0,26.9,0,3,1455
2023-11-20,SKU028,4962,628,3726,55.3,0,57,1884
2023-11-27,SKU028,4092,813,0,35.2,0,42,2439
2023-12-04,SKU028,3259,791,0,28.8,0,10,2373
2023-12-11,SKU028,2743,506,0,37.9,0,20,1518
2023-12-18,SKU028,1948,775,0,17.6,0,6,2325
2023-12-25,SKU028,1651,291,0,39.7,0,17,873
2024-01-01,SKU028,1109,525,0,14.8,0,13,1575
2024-01-08,SKU028,3023,556,2483,38.1,0,28,1668
2024-01-15,SKU028,2602,393,0,46.3,0,17,1179
2024-01-22,SKU028,2032,553,0,25.7,0,8,1659
2024-01-29,SKU028,1442,582,0,17.3,0,2,1746
2024-02-05,SKU028,1120,320,0,24.5,0,10,960
2024-02-12,SKU028,3152,389,2431,56.7,0,24,1167
2024-02-19,SKU028,2743,385,0,49.9,0,1,1155
2024-02-26,SKU028,2194,548,0,28.0,0,5,1644
2024-03-04,SKU028,1772,417,0,29.7,0,2,1251
2024-03-11,SKU028,1369,401,0,23.9,0,4,1203
2024-03-18,SKU028,917,448,0,14.3,0,6,1344
2024-03-25,SKU028,3269,463,2821,49.4,0,24,1389
2024-04-01,SKU028,2754,491,0,39.3,0,37,1473
2024-04-08,SKU028,2167,550,0,27.6,0,11,1650
2024-04-15,SKU028,1712,444,0,27.0,0,13,1332
2024-04-22,SKU028,1145,554,0,14.5,0,12,1662
2024-04-29,SKU028,3493,435,2795,56.2,0,17,1305
2024-05-06,SKU028,3141,335,0,65.6,0,19,1005
2024-05-13,SKU028,2355,767,0,21.5,0,29,2301
2024-05-20,SKU028,7557,791,6022,66.9,0,110,2373
2024-05-27,SKU028,7194,253,0,199.0,0,23,759
2024-06-03,SKU028,6597,574,0,80.5,0,61,1722
2024-06-10,SKU028,5874,662,0,62.1,0,22,1986
2024-06-17,SKU028,5489,363,0,105.8,0,66,1089
2024-06-24,SKU028,4828,595,0,56.8,0,64,1785
2024-07-01,SKU028,4386,378,0,81.2,0,57,1134
2024-07-08,SKU028,3467,862,0,28.2,0,18,2586
2024-07-15,SKU028,3107,342,0,63.6,0,37,1026
2024-07-22,SKU028,2301,769,0,20.9,0,11,2307
2024-07-29,SKU028,2155,135,0,111.7,0,22,405
2024-08-05,SKU028,1660,473,0,24.6,0,2,1419
2024-08-12,SKU028,1253,405,0,21.7,0,17,1215
2024-08-19,SKU028,5034,630,4428,55.9,0,39,1890
2024-08-26,SKU028,4496,499,0,63.1,0,3,1497
2024-09-02,SKU028,4085,408,0,70.1,0,32,1224
2024-09-09,SKU028,3228,825,0,27.4,0,17,2475
2024-09-16,SKU028,2531,680,0,26.1,0,0,2040
2024-09-23,SKU028,2132,399,0,37.4,0,29,1197
2024-09-30,SKU028,1575,528,0,20.9,0,7,1584
2024-10-07,SKU028,1283,285,0,31.5,0,4,855
2024-10-14,SKU028,4237,488,3446,60.8,0,55,1464
2024-10-21,SKU028,3752,430,0,61.1,0,43,1290
2024-10-28,SKU028,3135,574,0,38.2,0,16,1722
2024-11-04,SKU028,2600,519,0,35.1,0,20,1557
2024-11-11,SKU028,2091,489,0,29.9,0,4,1467
2024-11-18,SKU028,1733,354,0,34.3,0,21,1062
2024-11-25,SKU028,1427,285,0,35.0,0,4,855
2024-12-02,SKU028,3825,656,3058,40.8,0,42,1968
2024-12-09,SKU028,3092,691,0,31.3,0,4,2073
2024-12-16,SKU028,2427,661,0,25.7,0,10,1983
2024-12-23,SKU028,1943,474,0,28.7,0,12,1422
2024-12-30,SKU028,1842,89,0,144.9,0,24,267
2023-01-02,SKU029,4034,570,3965,49.5,0,32,1710
2023-01-09,SKU029,3476,526,0,46.3,0,0,1578
2023-01-16,SKU029,3249,227,0,100.2,0,24,681
2023-01-23,SKU029,2872,353,0,57.0,0,4,1059
2023-01-30,SKU029,2508,360,0,48.8,0,7,1080
2023-02-06,SKU029,1987,514,0,27.1,0,7,1542
2023-02-13,SKU029,1495,485,0,21.6,0,4,1455
2023-02-20,SKU029,1066,425,0,17.6,0,15,1275
2023-02-27,SKU029,3784,564,3297,47.0,0,27,1692
2023-03-06,SKU029,3234,523,0,43.3,0,3,1569
2023-03-13,SKU029,2649,582,0,31.9,0,5,1746
2023-03-20,SKU029,2323,321,0,50.7,0,13,963
2023-03-27,SKU029,5684,798,4172,49.9,0,25,2394
2023-04-03,SKU029,5141,518,0,69.5,0,2,1554
2023-04-10,SKU029,4701,438,0,75.1,0,21,1314
2023-04-17,SKU029,3923,757,0,36.3,0,18,2271
2023-04-24,SKU029,3450,455,0,53.1,0,15,1365
2023-05-01,SKU029,3063,372,0,57.6,0,2,1116
2023-05-08,SKU029,2462,599,0,28.8,0,31,1797
2023-05-15,SKU029,1886,545,0,24.2,0,19,1635
2023-05-22,SKU029,1316,551,0,16.7,0,15,1653
2023-05-29,SKU029,3846,509,3054,52.9,0,53,1527
2023-06-05,SKU029,3207,586,0,38.3,0,19,1758
2023-06-12,SKU029,2338,850,0,19.3,0,30,2550
2023-06-19,SKU029,1701,607,0,19.6,0,18,1821
2023-06-26,SKU029,1320,363,0,25.5,0,2,1089
2023-07-03,SKU029,3196,597,2475,37.5,0,22,1791
2023-07-10,SKU029,2898,276,0,73.5,0,4,828
2023-07-17,SKU029,2327,567,0,28.7,0,14,1701
2023-07-24,SKU029,1994,319,0,43.8,0,17,957
2023-07-31,SKU029,5599,683,4305,57.4,0,65,2049
2023-08-07,SKU029,4965,569,0,61.1,0,59,1707
2023-08-14,SKU029,4066,840,0,33.9,0,38,2520
2023-08-21,SKU029,3384,644,0,36.8,0,9,1932
2023-08-28,SKU029,2658,717,0,25.9,0,39,2151
2023-09-04,SKU029,2096,523,0,28.1,0,13,1569
2023-09-11,SKU029,1409,674,0,14.6,0,13,2022
2023-09-18,SKU029,3912,623,3139,44.0,0,40,1869
2023-09-25,SKU029,3215,657,0,34.3,0,6,1971
2023-10-02,SKU029,2781,428,0,45.5,0,33,1284
2023-10-09,SKU029,2076,672,0,21.6,0,9,2016
2023-10-16,SKU029,7142,727,5802,68.8,0,61,2181
2023-10-23,SKU029,6543,538,0,85.1,0,35,1614
2023-10-30,SKU029,5896,612,0,67.4,0,40,1836
2023-11-06,SKU029,5126,730,0,49.2,0,2,2190
2023-11-13,SKU029,4413,711,0,43.4,0,41,2133
2023-11-20,SKU029,3638,734,0,34.7,0,37,2202
2023-11-27,SKU029,3035,566,0,37.5,0,44,1698
2023-12-04,SKU029,2069,922,0,15.7,0,24,2766
2023-12-11,SKU029,1375,670,0,14.4,0,4,2010
2023-12-18,SKU029,4018,660,3307,42.6,0,0,1980
2023-12-25,SKU029,3434,584,0,41.2,0,35,1752
2024-01-01,SKU029,2929,470,0,43.6,0,14,1410
2024-01-08,SKU029,2453,462,0,37.2,0,7,1386
2024-01-15,SKU029,1785,661,0,18.9,0,0,1983
2024-01-22,SKU029,1367,418,0,22.9,0,1,1254
2024-01-29,SKU029,924,442,0,14.6,0,12,1326
2024-02-05,SKU029,4452,522,4062,59.7,0,53,1566
2024-02-12,SKU029,3801,598,0,44.5,0,30,1794
2024-02-19,SKU029,3137,634,0,34.6,0,3,1902
2024-02-26,SKU029,2666,468,0,39.9,0,28,1404
2024-03-04,SKU029,2214,424,0,36.6,0,25,1272
2024-03-11,SKU029,5515,762,4088,50.7,0,59,2286
2024-03-18,SKU029,4561,895,0,35.7,0,33,2685
2024-03-25,SKU029,4054,474,0,59.9,0,54,1422
2024-04-01,SKU029,3599,401,0,62.8,0,11,1203
2024-04-08,SKU029,2880,708,0,28.5,0,39,2124
2024-04-15,SKU029,2109,732,0,20.2,0,1,2196
2024-04-22,SKU029,1555,553,0,19.7,0,17,1659
2024-04-29,SKU029,4915,622,3999,55.3,0,47,1866
2024-05-06,SKU029,4470,398,0,78.6,0,59,1194
2024-05-13,SKU029,3875,536,0,50.6,0,53,1608
2024-05-20,SKU029,3025,797,0,26.6,0,27,2391
2024-05-27,SKU029,2135,863,0,17.3,0,14,2589
2024-06-03,SKU029,5203,1021,4103,35.7,0,16,3063
2024-06-10,SKU029,4431,756,0,41.0,0,46,2268
2024-06-17,SKU029,3923,462,0,59.4,0,23,1386
2024-06-24,SKU029,3551,349,0,71.2,0,25,1047
2024-07-01,SKU029,2683,843,0,22.3,0,33,2529
2024-07-08,SKU029,2221,429,0,36.2,0,4,1287
2024-07-15,SKU029,7282,776,5841,65.7,0,39,2328
2024-07-22,SKU029,6532,711,0,64.3,0,16,2133
2024-07-29,SKU029,6035,481,0,87.8,0,48,1443
2024-08-05,SKU029,4988,999,0,35.0,0,11,2997
2024-08-12,SKU029,4460,517,0,60.4,0,49,1551
2024-08-19,SKU029,3795,616,0,43.1,0,55,1848
2024-08-26,SKU029,3151,589,0,37.4,0,37,1767
2024-09-02,SKU029,2720,394,0,48.3,0,21,1182
2024-09-09,SKU029,2314,385,0,42.1,0,27,1155
2024-09-16,SKU029,1701,586,0,20.3,0,11,1758
2024-09-23,SKU029,1291,399,0,22.6,0,6,1197
2024-09-30,SKU029,3633,494,2842,51.5,0,35,1482
2024-10-07,SKU029,2976,622,0,33.5,0,38,1866
2024-10-14,SKU029,2231,707,0,22.1,0,28,2121
2024-10-21,SKU029,1693,510,0,23.2,0,6,1530
2024-10-28,SKU029,7943,939,7195,59.2,0,32,2817
2024-11-04,SKU029,7137,774,0,64.5,0,70,2322
2024-11-11,SKU029,6300,767,0,57.5,0,20,2301
2024-11-18,SKU029,5671,609,0,65.2,0,59,1827
2024-11-25,SKU029,4897,715,0,47.9,0,63,2145
2024-12-02,SKU029,4136,698,0,41.5,0,3,2094
2024-12-09,SKU029,3395,738,0,32.2,0,42,2214
2024-12-16,SKU029,2718,635,0,30.0,0,19,1905
2024-12-23,SKU029,2240,459,0,34.2,0,0,1377
2024-12-30,SKU029,2181,59,0,258.7,0,4,177
2023-01-02,SKU030,8605,1379,9305,43.7,0,43,4137
2023-01-09,SKU030,7811,751,0,72.8,0,6,2253
2023-01-16,SKU030,6699,1106,0,42.4,0,44,3318
2023-01-23,SKU030,5698,957,0,41.7,0,35,2871
2023-01-30,SKU030,4643,1020,0,31.9,0,40,3060
2023-02-06,SKU030,3512,1091,0,22.5,0,43,3273
2023-02-13,SKU030,2438,1031,0,16.6,0,33,3093
2023-02-20,SKU030,7416,805,5816,64.5,0,95,2415
2023-02-27,SKU030,6727,594,0,79.3,0,56,1782
2023-03-06,SKU030,6026,645,0,65.4,0,60,1935
2023-03-13,SKU030,5602,364,0,107.7,0,82,1092
2023-03-20,SKU030,4957,563,0,61.6,0,27,1689
2023-03-27,SKU030,4372,558,0,54.8,0,43,1674
2023-04-03,SKU030,4062,267,0,106.5,0,10,801
2023-04-10,SKU030,3517,535,0,46.0,0,47,1605
2023-04-17,SKU030,2881,589,0,34.2,0,41,1767
2023-04-24,SKU030,2178,662,0,23.0,0,6,1986
2023-05-01,SKU030,1751,421,0,29.1,0,26,1263
2023-05-08,SKU030,1340,385,0,24.4,0,16,1155
2023-05-15,SKU030,1021,303,0,23.6,0,1,909
2023-05-22,SKU030,701,319,0,15.4,0,4,957
2023-05-29,SKU030,3246,460,3009,49.4,0,34,1380
2023-06-05,SKU030,2836,376,0,52.8,0,3,1128
2023-06-12,SKU030,2478,355,0,48.9,0,20,1065
2023-06-19,SKU030,2115,343,0,43.2,0,0,1029
2023-06-26,SKU030,1836,279,0,46.1,0,12,837
2023-07-03,SKU030,1449,375,0,27.0,0,10,1125
2023-07-10,SKU030,1067,372,0,20.1,0,5,1116
2023-07-17,SKU030,799,263,0,21.3,0,9,789
2023-07-24,SKU030,2295,368,1873,43.7,0,33,1104
2023-07-31,SKU030,1617,645,0,17.5,0,1,1935
2023-08-07,SKU030,1305,311,0,29.4,0,1,933
2023-08-14,SKU030,3809,517,3022,51.6,0,56,1551
2023-08-21,SKU030,3224,529,0,42.7,0,39,1587
2023-08-28,SKU030,2528,657,0,26.9,0,27,1971
2023-09-04,SKU030,1819,682,0,18.7,0,1,2046
2023-09-11,SKU030,4919,619,3720,55.6,0,29,1857
2023-09-18,SKU030,4472,418,0,74.9,0,3,1254
2023-09-25,SKU030,3882,587,0,46.3,0,6,1761
2023-10-02,SKU030,2851,1025,0,19.5,0,6,3075
2023-10-09,SKU030,10824,1201,9180,63.1,0,86,3603
2023-10-16,SKU030,9645,1093,0,61.8,0,108,3279
2023-10-23,SKU030,8760,777,0,78.9,0,8,2331
2023-10-30,SKU030,7129,1623,0,30.7,0,14,4869
2023-11-06,SKU030,6143,972,0,44.2,0,15,2916
2023-11-13,SKU030,5574,554,0,70.4,0,23,1662
2023-11-20,SKU030,4253,1298,0,22.9,0,44,3894
2023-11-27,SKU030,3414,795,0,30.1,0,7,2385
2023-12-04,SKU030,2513,894,0,19.7,0,0,2682
2023-12-11,SKU030,1948,565,0,24.1,0,4,1695
2023-12-18,SKU030,8008,1184,7248,47.3,0,45,3552
2023-12-25,SKU030,6894,1069,0,45.1,0,93,3207
2024-01-01,SKU030,5850,951,0,43.1,0,63,2853
2024-01-08,SKU030,4971,816,0,42.6,0,10,2448
2024-01-15,SKU030,4319,642,0,47.1,0,2,1926
2024-01-22,SKU030,3402,915,0,26.0,0,32,2745
2024-01-29,SKU030,7335,1279,5244,40.1,0,32,3837
2024-02-05,SKU030,6683,620,0,75.5,0,37,1860
2024-02-12,SKU030,5504,1142,0,33.7,0,50,3426
2024-02-19,SKU030,4548,906,0,35.1,0,10,2718
2024-02-26,SKU030,3690,848,0,30.5,0,0,2544
2024-03-04,SKU030,3121,569,0,38.4,0,22,1707
2024-03-11,SKU030,2506,593,0,29.6,0,11,1779
2024-03-18,SKU030,2078,417,0,34.9,0,25,1251
2024-03-25,SKU030,1572,481,0,22.9,0,22,1443
2024-04-01,SKU030,4357,640,3447,47.7,0,15,1920
2024-04-08,SKU030,3990,352,0,79.3,0,42,1056
2024-04-15,SKU030,3412,536,0,44.6,0,49,1608
2024-04-22,SKU030,2810,553,0,35.6,0,17,1659
2024-04-29,SKU030,2521,272,0,64.9,0,5,816
2024-05-06,SKU030,2085,431,0,33.9,0,22,1293
2024-05-13,SKU030,1748,315,0,38.8,0,24,945
2024-05-20,SKU030,1211,513,0,16.5,0,6,1539
2024-05-27,SKU030,956,249,0,26.9,0,2,747
2024-06-03,SKU030,1971,319,1336,43.2,0,8,957
2024-06-10,SKU030,1510,453,0,23.3,0,5,1359
2024-06-17,SKU030,1210,295,0,28.7,0,15,885
2024-06-24,SKU030,3333,403,2541,57.9,0,46,1209
2024-07-01,SKU030,2850,437,0,45.7,0,3,1311
2024-07-08,SKU030,2469,378,0,45.7,0,34,1134
2024-07-15,SKU030,2170,265,0,57.3,0,22,795
2024-07-22,SKU030,1705,443,0,26.9,0,19,1329
2024-07-29,SKU030,1248,438,0,19.9,0,10,1314
2024-08-05,SKU030,4506,567,3835,55.6,0,38,1701
2024-08-12,SKU030,3855,613,0,44.0,0,42,1839
2024-08-19,SKU030,3451,362,0,66.7,0,39,1086
2024-08-26,SKU030,2917,495,0,41.2,0,13,1485
2024-09-02,SKU030,2553,351,0,50.9,0,19,1053
2024-09-09,SKU030,1983,551,0,25.2,0,21,1653
2024-09-16,SKU030,1585,377,0,29.4,0,9,1131
2024-09-23,SKU030,1204,372,0,22.7,0,0,1116
2024-09-30,SKU030,5124,924,4844,38.8,0,31,2772
2024-10-07,SKU030,4391,702,0,43.8,0,12,2106
2024-10-14,SKU030,3544,835,0,29.7,0,48,2505
2024-10-21,SKU030,2425,1071,0,15.8,0,13,3213
2024-10-28,SKU030,1708,704,0,17.0,0,24,2112
2024-11-04,SKU030,8232,1031,7579,55.9,0,67,3093
2024-11-11,SKU030,7285,880,0,57.9,0,1,2640
2024-11-18,SKU030,5924,1360,0,30.5,0,18,4080
2024-11-25,SKU030,5202,704,0,51.7,0,76,2112
2024-12-02,SKU030,3752,1374,0,19.1,0,0,4122
2024-12-09,SKU030,2731,1021,0,18.7,0,6,3063
2024-12-16,SKU030,6087,1026,4388,41.5,0,6,3078
2024-12-23,SKU030,5358,723,0,51.9,0,60,2169
2024-12-30,SKU030,5051,247,0,143.1,0,63,741
2023-01-02,SKU031,2673,453,2474,41.3,0,31,1359
2023-01-09,SKU031,2226,416,0,37.5,0,1,1248
2023-01-16,SKU031,1744,481,0,25.4,0,17,1443
2023-01-23,SKU031,4443,643,3359,48.4,0,2,1929
2023-01-30,SKU031,3636,805,0,31.6,0,37,2415
2023-02-06,SKU031,2856,743,0,26.9,0,26,2229
2023-02-13,SKU031,2398,432,0,38.9,0,35,1296
2023-02-20,SKU031,1765,598,0,20.7,0,24,1794
2023-02-27,SKU031,1161,580,0,14.0,0,1,1740
2023-03-06,SKU031,4599,506,3945,63.6,0,46,1518
2023-03-13,SKU031,3929,624,0,44.1,0,47,1872
2023-03-20,SKU031,3246,636,0,35.7,0,47,1908
2023-03-27,SKU031,2791,408,0,47.9,0,25,1224
2023-04-03,SKU031,2350,416,0,39.5,0,34,1248
2023-04-10,SKU031,8038,861,6583,65.3,0,40,2583
2023-04-17,SKU031,7187,811,0,62.0,0,74,2433
2023-04-24,SKU031,6744,369,0,127.9,0,89,1107
2023-05-01,SKU031,5854,801,0,51.2,0,53,2403
2023-05-08,SKU031,5468,333,0,114.9,0,79,999
2023-05-15,SKU031,4455,934,0,33.4,0,14,2802
2023-05-22,SKU031,3864,577,0,46.9,0,6,1731
2023-05-29,SKU031,3478,380,0,64.1,0,42,1140
2023-06-05,SKU031,2791,645,0,30.3,0,12,1935
2023-06-12,SKU031,1964,815,0,16.9,0,20,2445
2023-06-19,SKU031,5259,781,4096,47.1,0,31,2343
2023-06-26,SKU031,4770,458,0,72.9,0,66,1374
2023-07-03,SKU031,4172,532,0,54.9,0,18,1596
2023-07-10,SKU031,3673,481,0,53.5,0,18,1443
2023-07-17,SKU031,2984,671,0,31.1,0,42,2013
2023-07-24,SKU031,2092,850,0,17.2,0,20,2550
2023-07-31,SKU031,5726,765,4419,52.4,0,47,2295
2023-08-07,SKU031,5175,504,0,71.9,0,32,1512
2023-08-14,SKU031,4578,565,0,56.7,0,55,1695
2023-08-21,SKU031,4095,428,0,67.0,0,45,1284
2023-08-28,SKU031,3198,852,0,26.3,0,26,2556
2023-09-04,SKU031,2784,388,0,50.2,0,27,1164
2023-09-11,SKU031,2196,561,0,27.4,0,14,1683
2023-09-18,SKU031,1735,447,0,27.2,0,1,1341
2023-09-25,SKU031,5885,773,4924,53.3,0,60,2319
2023-10-02,SKU031,5477,348,0,110.2,0,78,1044
2023-10-09,SKU031,5010,389,0,90.2,0,18,1167
2023-10-16,SKU031,4255,737,0,40.4,0,24,2211
2023-10-23,SKU031,3953,278,0,99.5,0,10,834
2023-10-30,SKU031,3134,809,0,27.1,0,18,2427
2023-11-06,SKU031,2423,693,0,24.5,0,23,2079
2023-11-13,SKU031,1925,475,0,28.4,0,22,1425
2023-11-20,SKU031,6080,849,5026,50.1,0,49,2547
2023-11-27,SKU031,5061,970,0,36.5,0,15,2910
2023-12-04,SKU031,4015,1031,0,27.3,0,47,3093
2023-12-11,SKU031,3482,486,0,50.2,0,24,1458
2023-12-18,SKU031,2904,554,0,36.7,0,29,1662
2023-12-25,SKU031,2046,829,0,17.3,0,6,2487
2024-01-01,SKU031,1635,405,0,28.3,0,4,1215
2024-01-08,SKU031,1092,539,0,14.2,0,4,1617
2024-01-15,SKU031,3135,557,2604,39.4,0,27,1671
2024-01-22,SKU031,2434,674,0,25.3,0,21,2022
2024-01-29,SKU031,1829,584,0,21.9,0,13,1752
2024-02-05,SKU031,1225,591,0,14.5,0,2,1773
2024-02-12,SKU031,3263,451,2491,50.6,0,35,1353
2024-02-19,SKU031,2630,598,0,30.8,0,38,1794
2024-02-26,SKU031,1759,833,0,14.8,0,22,2499
2024-03-04,SKU031,5692,724,4679,55.0,0,52,2172
2024-03-11,SKU031,5233,407,0,90.0,0,0,1221
2024-03-18,SKU031,4652,581,0,56.0,0,35,1743
2024-03-25,SKU031,4051,566,0,50.1,0,15,1698
2024-04-01,SKU031,3278,758,0,30.3,0,29,2274
2024-04-08,SKU031,2647,602,0,30.8,0,11,1806
2024-04-15,SKU031,1957,679,0,20.2,0,7,2037
2024-04-22,SKU031,1336,614,0,15.2,0,14,1842
2024-04-29,SKU031,3939,670,3287,41.2,0,28,2010
2024-05-06,SKU031,3533,378,0,65.4,0,28,1134
2024-05-13,SKU031,2961,544,0,38.1,0,43,1632
2024-05-20,SKU031,2284,634,0,25.2,0,26,1902
2024-05-27,SKU031,1749,509,0,24.1,0,3,1527
2024-06-03,SKU031,7165,1050,6469,47.8,0,54,3150
2024-06-10,SKU031,6261,850,0,51.6,0,14,2550
2024-06-17,SKU031,5762,485,0,83.2,0,78,1455
2024-06-24,SKU031,5009,675,0,51.9,0,73,2025
2024-07-01,SKU031,4399,537,0,57.3,0,49,1611
2024-07-08,SKU031,3747,603,0,43.5,0,16,1809
2024-07-15,SKU031,3310,421,0,55.0,0,35,1263
2024-07-22,SKU031,6759,1110,4594,42.6,0,32,3330
2024-07-29,SKU031,6345,382,0,116.3,0,76,1146
2024-08-05,SKU031,5443,826,0,46.1,0,30,2478
2024-08-12,SKU031,4860,553,0,61.5,0,0,1659
2024-08-19,SKU031,4236,624,0,47.5,0,48,1872
2024-08-26,SKU031,3716,472,0,55.1,0,23,1416
2024-09-02,SKU031,3081,612,0,35.2,0,27,1836
2024-09-09,SKU031,2172,882,0,17.2,0,4,2646
2024-09-16,SKU031,1535,633,0,17.0,0,6,1899
2024-09-23,SKU031,4512,519,3502,60.9,0,28,1557
2024-09-30,SKU031,3884,600,0,45.3,0,15,1800
2024-10-07,SKU031,3186,683,0,32.7,0,45,2049
2024-10-14,SKU031,2779,362,0,53.7,0,1,1086
2024-10-21,SKU031,2281,497,0,32.1,0,24,1491
2024-10-28,SKU031,1591,666,0,16.7,0,9,1998
2024-11-04,SKU031,5548,576,4542,67.4,0,61,1728
2024-11-11,SKU031,4884,603,0,56.7,0,40,1809
2024-11-18,SKU031,4033,811,0,34.8,0,36,2433
2024-11-25,SKU031,3293,704,0,32.7,0,38,2112
2024-12-02,SKU031,2684,571,0,32.9,0,33,1713
2024-12-09,SKU031,1918,733,0,18.3,0,7,2199
2024-12-16,SKU031,4786,731,3606,45.8,0,4,2193
2024-12-23,SKU031,4249,533,0,55.8,0,48,1599
2024-12-30,SKU031,3816,385,0,69.4,0,54,1155
